datetime,Temperature,DHI,DNI,GHI,Wind Speed
2016-01-10 10:30:00+00:00,-11.8,0,0,0,1.7
2016-01-10 11:00:00+00:00,-12,0,0,0,1.7
2016-01-10 11:30:00+00:00,-12.1,0,0,0,1.7
2016-01-10 12:00:00+00:00,-12.2,0,0,0,1.7
2016-01-10 12:30:00+00:00,-12.2,0,0,0,1.7
2016-01-10 13:00:00+00:00,-12.3,0,0,0,1.7
2016-01-10 13:30:00+00:00,-12.2,0,0,0,1.7
2016-01-10 14:00:00+00:00,-12.1,0,0,0,1.8
2016-01-10 14:30:00+00:00,-10.6,0,0,0,2
2016-01-10 15:00:00+00:00,-9.1,25,624,85,2.3
2016-01-10 15:30:00+00:00,-7.3,35,779,172,2.5
2016-01-10 16:00:00+00:00,-5.5,42,872,258,2.7
2016-01-10 16:30:00+00:00,-4.2,48,930,338,2.5
2016-01-10 17:00:00+00:00,-2.9,53,969,407,2.4
2016-01-10 17:30:00+00:00,-2.2,56,995,464,2.1
2016-01-10 18:00:00+00:00,-1.5,61,1009,508,1.9
2016-01-10 18:30:00+00:00,-1.2,63,1019,536,1.8
2016-01-10 19:00:00+00:00,-0.8,63,1024,549,1.8
2016-01-10 19:30:00+00:00,-0.7,63,1023,545,1.8
2016-01-10 20:00:00+00:00,-0.6,62,1016,526,1.9
2016-01-10 20:30:00+00:00,-0.8,60,1002,491,1.9
2016-01-10 21:00:00+00:00,-0.9,58,979,441,1.9
2016-01-10 21:30:00+00:00,-1.5,53,948,379,1.8
2016-01-10 22:00:00+00:00,-2,47,903,304,1.7
2016-01-10 22:30:00+00:00,-3.5,40,832,221,1.4
2016-01-10 23:00:00+00:00,-4.9,31,721,133,1.1
2016-01-10 23:30:00+00:00,-4.9,19,516,51,1.1
2016-01-11 00:00:00+00:00,-7.5,0,0,0,1.6
2016-01-11 00:30:00+00:00,-8.4,0,0,0,2
2016-01-11 01:00:00+00:00,-9.4,0,0,0,2.4
2016-01-11 01:30:00+00:00,-9.8,0,0,0,2.9
2016-01-11 02:00:00+00:00,-10.2,0,0,0,3.4
2016-01-11 02:30:00+00:00,-10.4,0,0,0,3.6
2016-01-11 03:00:00+00:00,-10.5,0,0,0,3.9
2016-01-11 03:30:00+00:00,-10.4,0,0,0,3.9
2016-01-11 04:00:00+00:00,-10.3,0,0,0,3.9
2016-01-11 04:30:00+00:00,-10.3,0,0,0,3.9
2016-01-11 05:00:00+00:00,-10.2,0,0,0,3.9
2016-01-11 05:30:00+00:00,-10.2,0,0,0,3.8
2016-01-11 06:00:00+00:00,-10.2,0,0,0,3.7
2016-01-11 06:30:00+00:00,-10.1,0,0,0,3.9
2016-01-11 07:00:00+00:00,-10,0,0,0,4
2016-01-11 07:30:00+00:00,-9.9,0,0,0,4.2
2016-01-11 08:00:00+00:00,-9.7,0,0,0,4.3
2016-01-11 08:30:00+00:00,-9.7,0,0,0,4.3
2016-01-11 09:00:00+00:00,-9.6,0,0,0,4.3
2016-01-11 09:30:00+00:00,-9.5,0,0,0,4.4
2016-01-11 10:00:00+00:00,-9.4,0,0,0,4.5
2016-01-11 10:30:00+00:00,-9.2,0,0,0,4.4
2016-01-11 11:00:00+00:00,-9,0,0,0,4.4
2016-01-11 11:30:00+00:00,-8.9,0,0,0,4.2
2016-01-11 12:00:00+00:00,-8.7,0,0,0,4.1
2016-01-11 12:30:00+00:00,-8.5,0,0,0,4
2016-01-11 13:00:00+00:00,-8.3,0,0,0,4
2016-01-11 13:30:00+00:00,-8.1,0,0,0,3.8
2016-01-11 14:00:00+00:00,-7.9,0,0,0,3.7
2016-01-11 14:30:00+00:00,-7.1,0,0,0,3.7
2016-01-11 15:00:00+00:00,-6.3,35,152,50,3.7
2016-01-11 15:30:00+00:00,-5.1,67,171,97,3.9
2016-01-11 16:00:00+00:00,-3.9,89,335,172,4
2016-01-11 16:30:00+00:00,-2.5,131,218,199,4
2016-01-11 17:00:00+00:00,-1.2,128,458,296,3.9
2016-01-11 17:30:00+00:00,0,97,682,378,3.8
2016-01-11 18:00:00+00:00,1.1,101,717,420,3.6
2016-01-11 18:30:00+00:00,1.6,134,618,422,3.7
2016-01-11 19:00:00+00:00,2.1,121,682,446,3.8
2016-01-11 19:30:00+00:00,2.2,97,769,462,3.9
2016-01-11 20:00:00+00:00,2.2,128,628,417,4.1
2016-01-11 20:30:00+00:00,1.9,55,984,481,4.1
2016-01-11 21:00:00+00:00,1.7,51,965,432,4.1
2016-01-11 21:30:00+00:00,0.8,47,947,375,3.7
2016-01-11 22:00:00+00:00,0,41,904,301,3.4
2016-01-11 22:30:00+00:00,-1.4,35,836,220,3.2
2016-01-11 23:00:00+00:00,-2.9,28,727,133,3
2016-01-11 23:30:00+00:00,-2.9,18,533,52,3
2016-01-12 00:00:00+00:00,-4.7,0,0,0,3.1
2016-01-12 00:30:00+00:00,-5,0,0,0,3.2
2016-01-12 01:00:00+00:00,-5.4,0,0,0,3.4
2016-01-12 01:30:00+00:00,-5.5,0,0,0,3.7
2016-01-12 02:00:00+00:00,-5.7,0,0,0,4.1
2016-01-12 02:30:00+00:00,-5.6,0,0,0,4.4
2016-01-12 03:00:00+00:00,-5.6,0,0,0,4.7
2016-01-12 03:30:00+00:00,-5.6,0,0,0,4.8
2016-01-12 04:00:00+00:00,-5.6,0,0,0,5
2016-01-12 04:30:00+00:00,-5.7,0,0,0,5.1
2016-01-12 05:00:00+00:00,-5.8,0,0,0,5.2
2016-01-12 05:30:00+00:00,-6,0,0,0,5.2
2016-01-12 06:00:00+00:00,-6.1,0,0,0,5.2
2016-01-12 06:30:00+00:00,-6.2,0,0,0,5.2
2016-01-12 07:00:00+00:00,-6.3,0,0,0,5.2
2016-01-12 07:30:00+00:00,-6.3,0,0,0,5.3
2016-01-12 08:00:00+00:00,-6.3,0,0,0,5.3
2016-01-12 08:30:00+00:00,-6.3,0,0,0,5.3
2016-01-12 09:00:00+00:00,-6.2,0,0,0,5.3
2016-01-12 09:30:00+00:00,-6.2,0,0,0,5.2
2016-01-12 10:00:00+00:00,-6.2,0,0,0,5.1
2016-01-12 10:30:00+00:00,-6.2,0,0,0,5
2016-01-12 11:00:00+00:00,-6.2,0,0,0,4.9
2016-01-12 11:30:00+00:00,-6.3,0,0,0,4.8
2016-01-12 12:00:00+00:00,-6.3,0,0,0,4.7
2016-01-12 12:30:00+00:00,-6.4,0,0,0,4.5
2016-01-12 13:00:00+00:00,-6.6,0,0,0,4.3
2016-01-12 13:30:00+00:00,-6.5,0,0,0,4.2
2016-01-12 14:00:00+00:00,-6.5,0,0,0,4.1
2016-01-12 14:30:00+00:00,-5.4,0,0,0,4.1
2016-01-12 15:00:00+00:00,-4.2,31,312,62,4.1
2016-01-12 15:30:00+00:00,-2.6,47,492,135,4.1
2016-01-12 16:00:00+00:00,-1.1,64,561,204,4.1
2016-01-12 16:30:00+00:00,0.4,120,336,225,4.1
2016-01-12 17:00:00+00:00,1.8,105,581,319,4
2016-01-12 17:30:00+00:00,2.8,57,882,422,3.9
2016-01-12 18:00:00+00:00,3.7,60,927,475,3.8
2016-01-12 18:30:00+00:00,4.2,61,1009,535,3.6
2016-01-12 19:00:00+00:00,4.6,61,1016,547,3.4
2016-01-12 19:30:00+00:00,4.8,61,1015,544,3.2
2016-01-12 20:00:00+00:00,4.9,85,801,455,3
2016-01-12 20:30:00+00:00,4.6,81,784,423,2.8
2016-01-12 21:00:00+00:00,4.3,55,875,403,2.7
2016-01-12 21:30:00+00:00,3.4,51,835,342,2.4
2016-01-12 22:00:00+00:00,2.4,74,592,246,2.1
2016-01-12 22:30:00+00:00,0.7,67,447,167,1.9
2016-01-12 23:00:00+00:00,-0.9,53,209,84,1.7
2016-01-12 23:30:00+00:00,-0.9,23,187,36,1.7
2016-01-13 00:00:00+00:00,-2.2,0,0,0,1.4
2016-01-13 00:30:00+00:00,-2.2,0,0,0,1.3
2016-01-13 01:00:00+00:00,-2.2,0,0,0,1.2
2016-01-13 01:30:00+00:00,-2.1,0,0,0,1.2
2016-01-13 02:00:00+00:00,-2,0,0,0,1.2
2016-01-13 02:30:00+00:00,-2,0,0,0,1.3
2016-01-13 03:00:00+00:00,-2,0,0,0,1.4
2016-01-13 03:30:00+00:00,-2.5,0,0,0,1.6
2016-01-13 04:00:00+00:00,-2.9,0,0,0,1.8
2016-01-13 04:30:00+00:00,-3.4,0,0,0,2
2016-01-13 05:00:00+00:00,-3.8,0,0,0,2.1
2016-01-13 05:30:00+00:00,-4,0,0,0,2.2
2016-01-13 06:00:00+00:00,-4.3,0,0,0,2.4
2016-01-13 06:30:00+00:00,-4.4,0,0,0,2.5
2016-01-13 07:00:00+00:00,-4.5,0,0,0,2.6
2016-01-13 07:30:00+00:00,-4.7,0,0,0,2.6
2016-01-13 08:00:00+00:00,-4.8,0,0,0,2.7
2016-01-13 08:30:00+00:00,-4.8,0,0,0,2.7
2016-01-13 09:00:00+00:00,-4.7,0,0,0,2.7
2016-01-13 09:30:00+00:00,-4.7,0,0,0,2.7
2016-01-13 10:00:00+00:00,-4.6,0,0,0,2.7
2016-01-13 10:30:00+00:00,-4.5,0,0,0,2.8
2016-01-13 11:00:00+00:00,-4.4,0,0,0,2.8
2016-01-13 11:30:00+00:00,-4.2,0,0,0,2.9
2016-01-13 12:00:00+00:00,-4.1,0,0,0,3
2016-01-13 12:30:00+00:00,-4,0,0,0,3.1
2016-01-13 13:00:00+00:00,-3.8,0,0,0,3.1
2016-01-13 13:30:00+00:00,-3.5,0,0,0,3.2
2016-01-13 14:00:00+00:00,-3.1,0,0,0,3.4
2016-01-13 14:30:00+00:00,-1.8,6,0,6,3.5
2016-01-13 15:00:00+00:00,-0.5,35,189,54,3.7
2016-01-13 15:30:00+00:00,1.1,57,365,122,3.8
2016-01-13 16:00:00+00:00,2.6,81,423,187,3.9
2016-01-13 16:30:00+00:00,4,107,438,245,3.7
2016-01-13 17:00:00+00:00,5.3,65,775,352,3.5
2016-01-13 17:30:00+00:00,6.4,89,724,390,3.4
2016-01-13 18:00:00+00:00,7.4,204,247,314,3.4
2016-01-13 18:30:00+00:00,7.9,116,694,443,3.2
2016-01-13 19:00:00+00:00,8.3,211,57,239,2.9
2016-01-13 19:30:00+00:00,8.2,196,399,388,2.6
2016-01-13 20:00:00+00:00,8.2,181,25,192,2.2
2016-01-13 20:30:00+00:00,7.7,150,514,376,1.8
2016-01-13 21:00:00+00:00,7.1,144,13,149,1.4
2016-01-13 21:30:00+00:00,6.3,141,37,154,1.2
2016-01-13 22:00:00+00:00,5.5,107,12,111,1
2016-01-13 22:30:00+00:00,4.4,73,0,73,1.1
2016-01-13 23:00:00+00:00,3.2,53,253,91,1.1
2016-01-13 23:30:00+00:00,3.2,25,136,34,1.1
2016-01-14 00:00:00+00:00,1.4,0,0,0,1.5
2016-01-14 00:30:00+00:00,0.7,0,0,0,1.8
2016-01-14 01:00:00+00:00,0.1,0,0,0,2.1
2016-01-14 01:30:00+00:00,-0.5,0,0,0,2.4
2016-01-14 02:00:00+00:00,-1,0,0,0,2.6
2016-01-14 02:30:00+00:00,-1.3,0,0,0,2.9
2016-01-14 03:00:00+00:00,-1.6,0,0,0,3.1
2016-01-14 03:30:00+00:00,-1.7,0,0,0,3.3
2016-01-14 04:00:00+00:00,-1.9,0,0,0,3.5
2016-01-14 04:30:00+00:00,-2.1,0,0,0,3.5
2016-01-14 05:00:00+00:00,-2.3,0,0,0,3.6
2016-01-14 05:30:00+00:00,-2.4,0,0,0,3.7
2016-01-14 06:00:00+00:00,-2.6,0,0,0,3.9
2016-01-14 06:30:00+00:00,-2.7,0,0,0,4
2016-01-14 07:00:00+00:00,-2.7,0,0,0,4.2
2016-01-14 07:30:00+00:00,-2.8,0,0,0,4.3
2016-01-14 08:00:00+00:00,-2.9,0,0,0,4.4
2016-01-14 08:30:00+00:00,-3,0,0,0,4.5
2016-01-14 09:00:00+00:00,-3.2,0,0,0,4.5
2016-01-14 09:30:00+00:00,-3.4,0,0,0,4.5
2016-01-14 10:00:00+00:00,-3.5,0,0,0,4.5
2016-01-14 10:30:00+00:00,-3.7,0,0,0,4.4
2016-01-14 11:00:00+00:00,-3.9,0,0,0,4.3
2016-01-14 11:30:00+00:00,-4,0,0,0,4.2
2016-01-14 12:00:00+00:00,-4.1,0,0,0,4.1
2016-01-14 12:30:00+00:00,-4.3,0,0,0,3.9
2016-01-14 13:00:00+00:00,-4.4,0,0,0,3.7
2016-01-14 13:30:00+00:00,-4.5,0,0,0,3.4
2016-01-14 14:00:00+00:00,-4.6,0,0,0,3.1
2016-01-14 14:30:00+00:00,-3.5,11,324,17,3.4
2016-01-14 15:00:00+00:00,-2.4,24,648,90,3.6
2016-01-14 15:30:00+00:00,-1.2,34,798,178,4.1
2016-01-14 16:00:00+00:00,0,39,891,264,4.5
2016-01-14 16:30:00+00:00,1,44,930,339,5.1
2016-01-14 17:00:00+00:00,1.9,48,968,409,5.8
2016-01-14 17:30:00+00:00,2.2,56,901,433,6.2
2016-01-14 18:00:00+00:00,2.6,62,908,472,6.6
2016-01-14 18:30:00+00:00,2.6,88,807,470,6.8
2016-01-14 19:00:00+00:00,2.6,112,730,466,7
2016-01-14 19:30:00+00:00,2.5,81,844,488,7.1
2016-01-14 20:00:00+00:00,2.4,124,662,433,7.1
2016-01-14 20:30:00+00:00,2.2,78,806,434,6.9
2016-01-14 21:00:00+00:00,2,52,970,444,6.7
2016-01-14 21:30:00+00:00,1.5,94,610,311,6.2
2016-01-14 22:00:00+00:00,0.9,44,897,310,5.8
2016-01-14 22:30:00+00:00,-0.2,39,844,232,5.1
2016-01-14 23:00:00+00:00,-1.3,31,740,145,4.5
2016-01-14 23:30:00+00:00,-1.3,26,119,35,4.5
2016-01-15 00:00:00+00:00,-2.6,0,0,0,4.1
2016-01-15 00:30:00+00:00,-2.8,0,0,0,3.9
2016-01-15 01:00:00+00:00,-2.9,0,0,0,3.8
2016-01-15 01:30:00+00:00,-3.1,0,0,0,3.6
2016-01-15 02:00:00+00:00,-3.3,0,0,0,3.4
2016-01-15 02:30:00+00:00,-3.5,0,0,0,3.1
2016-01-15 03:00:00+00:00,-3.8,0,0,0,2.9
2016-01-15 03:30:00+00:00,-4,0,0,0,2.6
2016-01-15 04:00:00+00:00,-4.2,0,0,0,2.4
2016-01-15 04:30:00+00:00,-4.5,0,0,0,2.2
2016-01-15 05:00:00+00:00,-4.7,0,0,0,1.9
2016-01-15 05:30:00+00:00,-4.9,0,0,0,1.8
2016-01-15 06:00:00+00:00,-5.1,0,0,0,1.7
2016-01-15 06:30:00+00:00,-5.3,0,0,0,1.6
2016-01-15 07:00:00+00:00,-5.4,0,0,0,1.5
2016-01-15 07:30:00+00:00,-5.6,0,0,0,1.4
2016-01-15 08:00:00+00:00,-5.8,0,0,0,1.3
2016-01-15 08:30:00+00:00,-6,0,0,0,1.2
2016-01-15 09:00:00+00:00,-6.2,0,0,0,1.1
2016-01-15 09:30:00+00:00,-6.4,0,0,0,0.9
2016-01-15 10:00:00+00:00,-6.7,0,0,0,0.8
2016-01-15 10:30:00+00:00,-6.9,0,0,0,0.7
2016-01-15 11:00:00+00:00,-7.1,0,0,0,0.6
2016-01-15 11:30:00+00:00,-7,0,0,0,0.5
2016-01-15 12:00:00+00:00,-6.9,0,0,0,0.4
2016-01-15 12:30:00+00:00,-6.8,0,0,0,0.5
2016-01-15 13:00:00+00:00,-6.6,0,0,0,0.6
2016-01-15 13:30:00+00:00,-6.6,0,0,0,0.6
2016-01-15 14:00:00+00:00,-6.6,0,0,0,0.7
2016-01-15 14:30:00+00:00,-5.9,6,0,6,0.9
2016-01-15 15:00:00+00:00,-5.2,36,189,55,1.1
2016-01-15 15:30:00+00:00,-4.2,63,297,117,1.3
2016-01-15 16:00:00+00:00,-3.2,83,415,189,1.5
2016-01-15 16:30:00+00:00,-2.3,83,600,275,1.3
2016-01-15 17:00:00+00:00,-1.5,63,912,405,1.2
2016-01-15 17:30:00+00:00,-1.2,70,817,413,1.2
2016-01-15 18:00:00+00:00,-0.8,75,836,454,1.3
2016-01-15 18:30:00+00:00,-0.8,96,779,467,1.5
2016-01-15 19:00:00+00:00,-0.8,118,712,465,1.6
2016-01-15 19:30:00+00:00,-0.7,106,753,471,1.7
2016-01-15 20:00:00+00:00,-0.7,201,351,366,1.7
2016-01-15 20:30:00+00:00,-0.8,122,632,403,1.7
2016-01-15 21:00:00+00:00,-0.8,125,0,125,1.7
2016-01-15 21:30:00+00:00,-1,31,0,31,1.6
2016-01-15 22:00:00+00:00,-1.2,97,0,97,1.5
2016-01-15 22:30:00+00:00,-2,65,0,65,1.4
2016-01-15 23:00:00+00:00,-2.8,58,197,89,1.3
2016-01-15 23:30:00+00:00,-2.8,26,9,27,1.3
2016-01-16 00:00:00+00:00,-4.8,0,0,0,1.3
2016-01-16 00:30:00+00:00,-5.1,0,0,0,1.1
2016-01-16 01:00:00+00:00,-5.5,0,0,0,1
2016-01-16 01:30:00+00:00,-5.7,0,0,0,0.8
2016-01-16 02:00:00+00:00,-5.9,0,0,0,0.6
2016-01-16 02:30:00+00:00,-6.2,0,0,0,0.5
2016-01-16 03:00:00+00:00,-6.4,0,0,0,0.4
2016-01-16 03:30:00+00:00,-6.6,0,0,0,0.4
2016-01-16 04:00:00+00:00,-6.8,0,0,0,0.5
2016-01-16 04:30:00+00:00,-7.1,0,0,0,0.6
2016-01-16 05:00:00+00:00,-7.4,0,0,0,0.6
2016-01-16 05:30:00+00:00,-7.8,0,0,0,0.6
2016-01-16 06:00:00+00:00,-8.1,0,0,0,0.6
2016-01-16 06:30:00+00:00,-8.4,0,0,0,0.7
2016-01-16 07:00:00+00:00,-8.7,0,0,0,0.7
2016-01-16 07:30:00+00:00,-8.9,0,0,0,0.7
2016-01-16 08:00:00+00:00,-9.1,0,0,0,0.7
2016-01-16 08:30:00+00:00,-9.2,0,0,0,0.8
2016-01-16 09:00:00+00:00,-9.4,0,0,0,0.8
2016-01-16 09:30:00+00:00,-9.4,0,0,0,0.9
2016-01-16 10:00:00+00:00,-9.5,0,0,0,0.9
2016-01-16 10:30:00+00:00,-9.5,0,0,0,1
2016-01-16 11:00:00+00:00,-9.6,0,0,0,1
2016-01-16 11:30:00+00:00,-9.7,0,0,0,1
2016-01-16 12:00:00+00:00,-9.8,0,0,0,1.1
2016-01-16 12:30:00+00:00,-9.8,0,0,0,1.1
2016-01-16 13:00:00+00:00,-9.8,0,0,0,1.1
2016-01-16 13:30:00+00:00,-9.7,0,0,0,1.2
2016-01-16 14:00:00+00:00,-9.6,0,0,0,1.2
2016-01-16 14:30:00+00:00,-8.2,6,0,6,1.5
2016-01-16 15:00:00+00:00,-6.9,37,152,53,1.8
2016-01-16 15:30:00+00:00,-5.8,51,470,137,2.6
2016-01-16 16:00:00+00:00,-4.7,61,598,215,3.4
2016-01-16 16:30:00+00:00,-4,50,793,305,3.8
2016-01-16 17:00:00+00:00,-3.3,52,870,380,4.2
2016-01-16 17:30:00+00:00,-2.9,62,856,424,4.4
2016-01-16 18:00:00+00:00,-2.4,61,923,483,4.5
2016-01-16 18:30:00+00:00,-2,84,826,480,4.6
2016-01-16 19:00:00+00:00,-1.6,139,637,451,4.7
2016-01-16 19:30:00+00:00,-1.4,220,69,253,4.8
2016-01-16 20:00:00+00:00,-1.1,220,226,327,4.8
2016-01-16 20:30:00+00:00,-1.1,133,591,398,4.7
2016-01-16 21:00:00+00:00,-1,66,941,452,4.6
2016-01-16 21:30:00+00:00,-1.2,50,880,368,4.1
2016-01-16 22:00:00+00:00,-1.5,115,332,216,3.6
2016-01-16 22:30:00+00:00,-2.4,92,224,145,2.9
2016-01-16 23:00:00+00:00,-3.3,44,0,44,2.2
2016-01-16 23:30:00+00:00,-3.3,28,173,42,2.2
2016-01-17 00:00:00+00:00,-4.5,0,0,0,1.7
2016-01-17 00:30:00+00:00,-4.5,0,0,0,1.6
2016-01-17 01:00:00+00:00,-4.5,0,0,0,1.6
2016-01-17 01:30:00+00:00,-4.5,0,0,0,1.6
2016-01-17 02:00:00+00:00,-4.4,0,0,0,1.6
2016-01-17 02:30:00+00:00,-4.3,0,0,0,1.6
2016-01-17 03:00:00+00:00,-4.2,0,0,0,1.7
2016-01-17 03:30:00+00:00,-4.2,0,0,0,1.6
2016-01-17 04:00:00+00:00,-4.1,0,0,0,1.5
2016-01-17 04:30:00+00:00,-4.1,0,0,0,1.5
2016-01-17 05:00:00+00:00,-4.1,0,0,0,1.4
2016-01-17 05:30:00+00:00,-4.1,0,0,0,1.4
2016-01-17 06:00:00+00:00,-4.2,0,0,0,1.4
2016-01-17 06:30:00+00:00,-4.3,0,0,0,1.3
2016-01-17 07:00:00+00:00,-4.5,0,0,0,1.2
2016-01-17 07:30:00+00:00,-4.6,0,0,0,1.2
2016-01-17 08:00:00+00:00,-4.8,0,0,0,1.1
2016-01-17 08:30:00+00:00,-5.1,0,0,0,1.1
2016-01-17 09:00:00+00:00,-5.3,0,0,0,1
2016-01-17 09:30:00+00:00,-5.6,0,0,0,1.1
2016-01-17 10:00:00+00:00,-5.9,0,0,0,1.1
2016-01-17 10:30:00+00:00,-6.2,0,0,0,1.1
2016-01-17 11:00:00+00:00,-6.5,0,0,0,1.2
2016-01-17 11:30:00+00:00,-6.5,0,0,0,1.3
2016-01-17 12:00:00+00:00,-6.4,0,0,0,1.5
2016-01-17 12:30:00+00:00,-6.3,0,0,0,1.7
2016-01-17 13:00:00+00:00,-6.1,0,0,0,1.9
2016-01-17 13:30:00+00:00,-6,0,0,0,2.1
2016-01-17 14:00:00+00:00,-6,0,0,0,2.2
2016-01-17 14:30:00+00:00,-5.1,9,0,9,2.3
2016-01-17 15:00:00+00:00,-4.2,38,102,49,2.5
2016-01-17 15:30:00+00:00,-2.9,70,192,106,2.9
2016-01-17 16:00:00+00:00,-1.5,95,321,177,3.2
2016-01-17 16:30:00+00:00,-0.3,82,613,280,3.7
2016-01-17 17:00:00+00:00,0.9,113,561,326,4.1
2016-01-17 17:30:00+00:00,1.6,63,957,469,4.2
2016-01-17 18:00:00+00:00,2.3,63,980,513,4.4
2016-01-17 18:30:00+00:00,2.7,65,925,511,4.4
2016-01-17 19:00:00+00:00,3,66,996,556,4.4
2016-01-17 19:30:00+00:00,3.1,65,996,554,4.3
2016-01-17 20:00:00+00:00,3.2,63,991,536,4.2
2016-01-17 20:30:00+00:00,3.1,84,793,441,4.1
2016-01-17 21:00:00+00:00,3,58,958,455,4
2016-01-17 21:30:00+00:00,2.4,54,929,394,3.5
2016-01-17 22:00:00+00:00,1.7,50,896,325,3
2016-01-17 22:30:00+00:00,0.4,43,831,242,2.4
2016-01-17 23:00:00+00:00,-1,34,732,154,1.9
2016-01-17 23:30:00+00:00,-1,23,555,69,1.9
2016-01-18 00:00:00+00:00,-2.3,0,0,0,2
2016-01-18 00:30:00+00:00,-2.4,0,0,0,2.4
2016-01-18 01:00:00+00:00,-2.6,0,0,0,2.7
2016-01-18 01:30:00+00:00,-2.7,0,0,0,2.9
2016-01-18 02:00:00+00:00,-2.9,0,0,0,3
2016-01-18 02:30:00+00:00,-3.1,0,0,0,3
2016-01-18 03:00:00+00:00,-3.2,0,0,0,3
2016-01-18 03:30:00+00:00,-3.3,0,0,0,2.9
2016-01-18 04:00:00+00:00,-3.5,0,0,0,2.8
2016-01-18 04:30:00+00:00,-3.6,0,0,0,2.7
2016-01-18 05:00:00+00:00,-3.8,0,0,0,2.6
2016-01-18 05:30:00+00:00,-3.9,0,0,0,2.5
2016-01-18 06:00:00+00:00,-4,0,0,0,2.4
2016-01-18 06:30:00+00:00,-4.1,0,0,0,2.5
2016-01-18 07:00:00+00:00,-4.1,0,0,0,2.5
2016-01-18 07:30:00+00:00,-4,0,0,0,2.6
2016-01-18 08:00:00+00:00,-4,0,0,0,2.8
2016-01-18 08:30:00+00:00,-3.8,0,0,0,2.7
2016-01-18 09:00:00+00:00,-3.6,0,0,0,2.7
2016-01-18 09:30:00+00:00,-3.5,0,0,0,2.4
2016-01-18 10:00:00+00:00,-3.3,0,0,0,2.2
2016-01-18 10:30:00+00:00,-3.2,0,0,0,2
2016-01-18 11:00:00+00:00,-3.1,0,0,0,1.8
2016-01-18 11:30:00+00:00,-3,0,0,0,1.7
2016-01-18 12:00:00+00:00,-2.9,0,0,0,1.6
2016-01-18 12:30:00+00:00,-2.9,0,0,0,1.4
2016-01-18 13:00:00+00:00,-3,0,0,0,1.3
2016-01-18 13:30:00+00:00,-3,0,0,0,1.2
2016-01-18 14:00:00+00:00,-3,0,0,0,1.2
2016-01-18 14:30:00+00:00,-2.1,6,0,6,1.2
2016-01-18 15:00:00+00:00,-1.3,38,126,52,1.2
2016-01-18 15:30:00+00:00,0,66,284,119,1.6
2016-01-18 16:00:00+00:00,1.3,88,392,190,2
2016-01-18 16:30:00+00:00,2.5,103,495,264,2
2016-01-18 17:00:00+00:00,3.7,105,600,334,2
2016-01-18 17:30:00+00:00,4.6,196,138,255,2
2016-01-18 18:00:00+00:00,5.6,99,747,444,2
2016-01-18 18:30:00+00:00,5.7,92,800,480,1.8
2016-01-18 19:00:00+00:00,5.8,137,651,460,1.6
2016-01-18 19:30:00+00:00,5.8,184,485,423,1.6
2016-01-18 20:00:00+00:00,5.8,184,461,405,1.5
2016-01-18 20:30:00+00:00,5.9,211,127,269,1.4
2016-01-18 21:00:00+00:00,5.9,156,435,338,1.4
2016-01-18 21:30:00+00:00,5.1,118,518,309,1
2016-01-18 22:00:00+00:00,4.2,97,492,250,0.7
2016-01-18 22:30:00+00:00,3.1,92,266,157,0.7
2016-01-18 23:00:00+00:00,2.1,63,185,94,0.7
2016-01-18 23:30:00+00:00,2.1,31,51,35,0.7
2016-01-19 00:00:00+00:00,0.9,0,0,0,0.9
2016-01-19 00:30:00+00:00,0.5,0,0,0,0.9
2016-01-19 01:00:00+00:00,0.2,0,0,0,1
2016-01-19 01:30:00+00:00,-0.1,0,0,0,1
2016-01-19 02:00:00+00:00,-0.5,0,0,0,1
2016-01-19 02:30:00+00:00,-0.8,0,0,0,1
2016-01-19 03:00:00+00:00,-1.1,0,0,0,1.1
2016-01-19 03:30:00+00:00,-0.9,0,0,0,1.2
2016-01-19 04:00:00+00:00,-0.7,0,0,0,1.2
2016-01-19 04:30:00+00:00,-0.7,0,0,0,1.3
2016-01-19 05:00:00+00:00,-0.6,0,0,0,1.3
2016-01-19 05:30:00+00:00,-0.6,0,0,0,1.3
2016-01-19 06:00:00+00:00,-0.6,0,0,0,1.3
2016-01-19 06:30:00+00:00,-0.7,0,0,0,1.2
2016-01-19 07:00:00+00:00,-0.7,0,0,0,1.1
2016-01-19 07:30:00+00:00,-0.9,0,0,0,1
2016-01-19 08:00:00+00:00,-1,0,0,0,1
2016-01-19 08:30:00+00:00,-1.2,0,0,0,1
2016-01-19 09:00:00+00:00,-1.3,0,0,0,0.9
2016-01-19 09:30:00+00:00,-1.5,0,0,0,1.1
2016-01-19 10:00:00+00:00,-1.7,0,0,0,1.2
2016-01-19 10:30:00+00:00,-2,0,0,0,1.4
2016-01-19 11:00:00+00:00,-2.3,0,0,0,1.6
2016-01-19 11:30:00+00:00,-2.6,0,0,0,1.6
2016-01-19 12:00:00+00:00,-2.9,0,0,0,1.7
2016-01-19 12:30:00+00:00,-3.1,0,0,0,1.7
2016-01-19 13:00:00+00:00,-3.2,0,0,0,1.6
2016-01-19 13:30:00+00:00,-3.3,0,0,0,1.6
2016-01-19 14:00:00+00:00,-3.4,0,0,0,1.5
2016-01-19 14:30:00+00:00,-2.7,7,0,7,1.7
2016-01-19 15:00:00+00:00,-2,33,0,33,1.9
2016-01-19 15:30:00+00:00,-0.9,73,54,83,1.9
2016-01-19 16:00:00+00:00,0.1,93,349,185,1.9
