,Year,Month,Day,Hour,Minute,temp_air,ghi,ghi_clear,dni_clear,dhi_clear
2011-01-06 19:30:00-07:00,2011,1,6,19,30,0.2,0.0,0.0,0.0,0.0
2011-01-06 20:00:00-07:00,2011,1,6,20,0,0.2,0.0,0.0,0.0,0.0
2011-01-06 20:30:00-07:00,2011,1,6,20,30,0.2,0.0,0.0,0.0,0.0
2011-01-06 21:00:00-07:00,2011,1,6,21,0,0.2,0.0,0.0,0.0,0.0
2011-01-06 21:30:00-07:00,2011,1,6,21,30,0.2,0.0,0.0,0.0,0.0
2011-01-06 22:00:00-07:00,2011,1,6,22,0,0.1,0.0,0.0,0.0,0.0
2011-01-06 22:30:00-07:00,2011,1,6,22,30,0.0,0.0,0.0,0.0,0.0
2011-01-06 23:00:00-07:00,2011,1,6,23,0,0.0,0.0,0.0,0.0,0.0
2011-01-06 23:30:00-07:00,2011,1,6,23,30,-0.1,0.0,0.0,0.0,0.0
2011-01-07 00:00:00-07:00,2011,1,7,0,0,-0.1,0.0,0.0,0.0,0.0
2011-01-07 00:30:00-07:00,2011,1,7,0,30,-0.2,0.0,0.0,0.0,0.0
2011-01-07 01:00:00-07:00,2011,1,7,1,0,-0.2,0.0,0.0,0.0,0.0
2011-01-07 01:30:00-07:00,2011,1,7,1,30,-0.2,0.0,0.0,0.0,0.0
2011-01-07 02:00:00-07:00,2011,1,7,2,0,-0.3,0.0,0.0,0.0,0.0
2011-01-07 02:30:00-07:00,2011,1,7,2,30,-0.3,0.0,0.0,0.0,0.0
2011-01-07 03:00:00-07:00,2011,1,7,3,0,-0.3,0.0,0.0,0.0,0.0
2011-01-07 03:30:00-07:00,2011,1,7,3,30,-0.3,0.0,0.0,0.0,0.0
2011-01-07 04:00:00-07:00,2011,1,7,4,0,-0.3,0.0,0.0,0.0,0.0
2011-01-07 04:30:00-07:00,2011,1,7,4,30,-0.4,0.0,0.0,0.0,0.0
2011-01-07 05:00:00-07:00,2011,1,7,5,0,-0.5,0.0,0.0,0.0,0.0
2011-01-07 05:30:00-07:00,2011,1,7,5,30,-0.6000000000000001,0.0,0.0,0.0,0.0
2011-01-07 06:00:00-07:00,2011,1,7,6,0,-0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-07 06:30:00-07:00,2011,1,7,6,30,-0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-07 07:00:00-07:00,2011,1,7,7,0,-0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-07 07:30:00-07:00,2011,1,7,7,30,0.2,0.0,0.0,0.0,0.0
2011-01-07 08:00:00-07:00,2011,1,7,8,0,1.1,76.0,76.0,564.0,22.0
2011-01-07 08:30:00-07:00,2011,1,7,8,30,2.2,155.0,155.0,720.0,30.0
2011-01-07 09:00:00-07:00,2011,1,7,9,0,3.3000000000000003,234.0,234.0,810.0,36.0
2011-01-07 09:30:00-07:00,2011,1,7,9,30,4.3,308.0,308.0,869.0,40.0
2011-01-07 10:00:00-07:00,2011,1,7,10,0,5.4,373.0,373.0,905.0,44.0
2011-01-07 10:30:00-07:00,2011,1,7,10,30,6.0,425.0,425.0,933.0,47.0
2011-01-07 11:00:00-07:00,2011,1,7,11,0,6.6000000000000005,467.0,467.0,956.0,48.0
2011-01-07 11:30:00-07:00,2011,1,7,11,30,6.800000000000001,493.0,493.0,967.0,49.0
2011-01-07 12:00:00-07:00,2011,1,7,12,0,7.0,505.0,505.0,970.0,50.0
2011-01-07 12:30:00-07:00,2011,1,7,12,30,6.9,501.0,501.0,968.0,50.0
2011-01-07 13:00:00-07:00,2011,1,7,13,0,6.9,482.0,482.0,961.0,49.0
2011-01-07 13:30:00-07:00,2011,1,7,13,30,6.5,448.0,448.0,946.0,48.0
2011-01-07 14:00:00-07:00,2011,1,7,14,0,6.2,402.0,402.0,919.0,49.0
2011-01-07 14:30:00-07:00,2011,1,7,14,30,5.2,342.0,342.0,885.0,46.0
2011-01-07 15:00:00-07:00,2011,1,7,15,0,4.3,274.0,274.0,839.0,43.0
2011-01-07 15:30:00-07:00,2011,1,7,15,30,2.6,196.0,196.0,762.0,37.0
2011-01-07 16:00:00-07:00,2011,1,7,16,0,0.9,114.0,114.0,638.0,29.0
2011-01-07 16:30:00-07:00,2011,1,7,16,30,0.9,39.0,39.0,416.0,17.0
2011-01-07 17:00:00-07:00,2011,1,7,17,0,-1.3,0.0,0.0,0.0,0.0
2011-01-07 17:30:00-07:00,2011,1,7,17,30,-1.8,0.0,0.0,0.0,0.0
2011-01-07 18:00:00-07:00,2011,1,7,18,0,-2.3000000000000003,0.0,0.0,0.0,0.0
2011-01-07 18:30:00-07:00,2011,1,7,18,30,-2.4000000000000004,0.0,0.0,0.0,0.0
2011-01-07 19:00:00-07:00,2011,1,7,19,0,-2.5,0.0,0.0,0.0,0.0
2011-01-07 19:30:00-07:00,2011,1,7,19,30,-2.5,0.0,0.0,0.0,0.0
2011-01-07 20:00:00-07:00,2011,1,7,20,0,-2.4000000000000004,0.0,0.0,0.0,0.0
2011-01-07 20:30:00-07:00,2011,1,7,20,30,-2.3000000000000003,0.0,0.0,0.0,0.0
2011-01-07 21:00:00-07:00,2011,1,7,21,0,-2.2,0.0,0.0,0.0,0.0
2011-01-07 21:30:00-07:00,2011,1,7,21,30,-2.1,0.0,0.0,0.0,0.0
2011-01-07 22:00:00-07:00,2011,1,7,22,0,-2.1,0.0,0.0,0.0,0.0
2011-01-07 22:30:00-07:00,2011,1,7,22,30,-2.0,0.0,0.0,0.0,0.0
2011-01-07 23:00:00-07:00,2011,1,7,23,0,-2.0,0.0,0.0,0.0,0.0
2011-01-07 23:30:00-07:00,2011,1,7,23,30,-1.9,0.0,0.0,0.0,0.0
2011-01-08 00:00:00-07:00,2011,1,8,0,0,-1.9,0.0,0.0,0.0,0.0
2011-01-08 00:30:00-07:00,2011,1,8,0,30,-1.8,0.0,0.0,0.0,0.0
2011-01-08 01:00:00-07:00,2011,1,8,1,0,-1.8,0.0,0.0,0.0,0.0
2011-01-08 01:30:00-07:00,2011,1,8,1,30,-1.7000000000000002,0.0,0.0,0.0,0.0
2011-01-08 02:00:00-07:00,2011,1,8,2,0,-1.7000000000000002,0.0,0.0,0.0,0.0
2011-01-08 02:30:00-07:00,2011,1,8,2,30,-1.6,0.0,0.0,0.0,0.0
2011-01-08 03:00:00-07:00,2011,1,8,3,0,-1.6,0.0,0.0,0.0,0.0
2011-01-08 03:30:00-07:00,2011,1,8,3,30,-1.5,0.0,0.0,0.0,0.0
2011-01-08 04:00:00-07:00,2011,1,8,4,0,-1.5,0.0,0.0,0.0,0.0
2011-01-08 04:30:00-07:00,2011,1,8,4,30,-1.6,0.0,0.0,0.0,0.0
2011-01-08 05:00:00-07:00,2011,1,8,5,0,-1.7000000000000002,0.0,0.0,0.0,0.0
2011-01-08 05:30:00-07:00,2011,1,8,5,30,-1.7000000000000002,0.0,0.0,0.0,0.0
2011-01-08 06:00:00-07:00,2011,1,8,6,0,-1.7000000000000002,0.0,0.0,0.0,0.0
2011-01-08 06:30:00-07:00,2011,1,8,6,30,-1.5,0.0,0.0,0.0,0.0
2011-01-08 07:00:00-07:00,2011,1,8,7,0,-1.3,0.0,0.0,0.0,0.0
2011-01-08 07:30:00-07:00,2011,1,8,7,30,0.1,0.0,0.0,0.0,0.0
2011-01-08 08:00:00-07:00,2011,1,8,8,0,1.6,76.0,76.0,556.0,23.0
2011-01-08 08:30:00-07:00,2011,1,8,8,30,3.0,156.0,156.0,714.0,32.0
2011-01-08 09:00:00-07:00,2011,1,8,9,0,4.4,236.0,236.0,807.0,37.0
2011-01-08 09:30:00-07:00,2011,1,8,9,30,5.800000000000001,310.0,310.0,867.0,42.0
2011-01-08 10:00:00-07:00,2011,1,8,10,0,7.1000000000000005,375.0,375.0,905.0,45.0
2011-01-08 10:30:00-07:00,2011,1,8,10,30,7.9,428.0,428.0,933.0,48.0
2011-01-08 11:00:00-07:00,2011,1,8,11,0,8.700000000000001,468.0,468.0,951.0,49.0
2011-01-08 11:30:00-07:00,2011,1,8,11,30,8.9,494.0,494.0,962.0,50.0
2011-01-08 12:00:00-07:00,2011,1,8,12,0,9.1,405.0,505.0,963.0,52.0
2011-01-08 12:30:00-07:00,2011,1,8,12,30,9.0,388.0,501.0,962.0,52.0
2011-01-08 13:00:00-07:00,2011,1,8,13,0,8.9,301.0,483.0,951.0,53.0
2011-01-08 13:30:00-07:00,2011,1,8,13,30,8.4,225.0,449.0,936.0,51.0
2011-01-08 14:00:00-07:00,2011,1,8,14,0,7.9,170.0,402.0,912.0,50.0
2011-01-08 14:30:00-07:00,2011,1,8,14,30,6.6000000000000005,26.0,344.0,878.0,47.0
2011-01-08 15:00:00-07:00,2011,1,8,15,0,5.300000000000001,31.0,273.0,819.0,45.0
2011-01-08 15:30:00-07:00,2011,1,8,15,30,4.2,75.0,196.0,742.0,39.0
2011-01-08 16:00:00-07:00,2011,1,8,16,0,3.2,34.0,114.0,609.0,32.0
2011-01-08 16:30:00-07:00,2011,1,8,16,30,3.2,16.0,40.0,387.0,19.0
2011-01-08 17:00:00-07:00,2011,1,8,17,0,2.0,0.0,0.0,0.0,0.0
2011-01-08 17:30:00-07:00,2011,1,8,17,30,1.6,0.0,0.0,0.0,0.0
2011-01-08 18:00:00-07:00,2011,1,8,18,0,1.3,0.0,0.0,0.0,0.0
2011-01-08 18:30:00-07:00,2011,1,8,18,30,1.0,0.0,0.0,0.0,0.0
2011-01-08 19:00:00-07:00,2011,1,8,19,0,0.8,0.0,0.0,0.0,0.0
2011-01-08 19:30:00-07:00,2011,1,8,19,30,0.8,0.0,0.0,0.0,0.0
2011-01-08 20:00:00-07:00,2011,1,8,20,0,0.8,0.0,0.0,0.0,0.0
2011-01-08 20:30:00-07:00,2011,1,8,20,30,0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-08 21:00:00-07:00,2011,1,8,21,0,0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-08 21:30:00-07:00,2011,1,8,21,30,0.5,0.0,0.0,0.0,0.0
2011-01-08 22:00:00-07:00,2011,1,8,22,0,0.3,0.0,0.0,0.0,0.0
2011-01-08 22:30:00-07:00,2011,1,8,22,30,0.0,0.0,0.0,0.0,0.0
2011-01-08 23:00:00-07:00,2011,1,8,23,0,-0.3,0.0,0.0,0.0,0.0
2011-01-08 23:30:00-07:00,2011,1,8,23,30,-0.4,0.0,0.0,0.0,0.0
2011-01-09 00:00:00-07:00,2011,1,9,0,0,-0.6000000000000001,0.0,0.0,0.0,0.0
2011-01-09 00:30:00-07:00,2011,1,9,0,30,-0.6000000000000001,0.0,0.0,0.0,0.0
2011-01-09 01:00:00-07:00,2011,1,9,1,0,-0.7000000000000001,0.0,0.0,0.0,0.0
2011-01-09 01:30:00-07:00,2011,1,9,1,30,-0.8,0.0,0.0,0.0,0.0
2011-01-09 02:00:00-07:00,2011,1,9,2,0,-0.9,0.0,0.0,0.0,0.0
2011-01-09 02:30:00-07:00,2011,1,9,2,30,-1.1,0.0,0.0,0.0,0.0
2011-01-09 03:00:00-07:00,2011,1,9,3,0,-1.3,0.0,0.0,0.0,0.0
2011-01-09 03:30:00-07:00,2011,1,9,3,30,-1.6,0.0,0.0,0.0,0.0
2011-01-09 04:00:00-07:00,2011,1,9,4,0,-2.0,0.0,0.0,0.0,0.0
2011-01-09 04:30:00-07:00,2011,1,9,4,30,-2.4000000000000004,0.0,0.0,0.0,0.0
2011-01-09 05:00:00-07:00,2011,1,9,5,0,-2.8000000000000003,0.0,0.0,0.0,0.0
2011-01-09 05:30:00-07:00,2011,1,9,5,30,-3.3000000000000003,0.0,0.0,0.0,0.0
2011-01-09 06:00:00-07:00,2011,1,9,6,0,-3.8,0.0,0.0,0.0,0.0
2011-01-09 06:30:00-07:00,2011,1,9,6,30,-4.1000000000000005,0.0,0.0,0.0,0.0
2011-01-09 07:00:00-07:00,2011,1,9,7,0,-4.4,0.0,0.0,0.0,0.0
2011-01-09 07:30:00-07:00,2011,1,9,7,30,-4.1000000000000005,0.0,0.0,0.0,0.0
2011-01-09 08:00:00-07:00,2011,1,9,8,0,-3.8,25.0,76.0,448.0,32.0
2011-01-09 08:30:00-07:00,2011,1,9,8,30,-3.0,118.0,157.0,626.0,48.0
2011-01-09 09:00:00-07:00,2011,1,9,9,0,-2.3000000000000003,33.0,239.0,720.0,61.0
2011-01-09 09:30:00-07:00,2011,1,9,9,30,-1.7000000000000002,71.0,316.0,791.0,70.0
2011-01-09 10:00:00-07:00,2011,1,9,10,0,-1.1,25.0,384.0,842.0,77.0
2011-01-09 10:30:00-07:00,2011,1,9,10,30,-0.9,34.0,439.0,874.0,82.0
2011-01-09 11:00:00-07:00,2011,1,9,11,0,-0.7000000000000001,18.0,483.0,883.0,93.0
2011-01-09 11:30:00-07:00,2011,1,9,11,30,-0.9,16.0,511.0,896.0,95.0
2011-01-09 12:00:00-07:00,2011,1,9,12,0,-1.1,31.0,521.0,890.0,100.0
2011-01-09 12:30:00-07:00,2011,1,9,12,30,-1.5,174.0,517.0,889.0,100.0
2011-01-09 13:00:00-07:00,2011,1,9,13,0,-2.0,373.0,498.0,879.0,98.0
2011-01-09 13:30:00-07:00,2011,1,9,13,30,-2.6,278.0,463.0,861.0,95.0
2011-01-09 14:00:00-07:00,2011,1,9,14,0,-3.2,123.0,413.0,825.0,92.0
2011-01-09 14:30:00-07:00,2011,1,9,14,30,-3.7,66.0,351.0,783.0,85.0
2011-01-09 15:00:00-07:00,2011,1,9,15,0,-4.3,16.0,282.0,734.0,75.0
2011-01-09 15:30:00-07:00,2011,1,9,15,30,-5.1000000000000005,26.0,201.0,643.0,63.0
2011-01-09 16:00:00-07:00,2011,1,9,16,0,-5.9,30.0,118.0,519.0,46.0
2011-01-09 16:30:00-07:00,2011,1,9,16,30,-5.9,19.0,42.0,281.0,25.0
2011-01-09 17:00:00-07:00,2011,1,9,17,0,-7.5,0.0,0.0,0.0,0.0
2011-01-09 17:30:00-07:00,2011,1,9,17,30,-8.0,0.0,0.0,0.0,0.0
2011-01-09 18:00:00-07:00,2011,1,9,18,0,-8.4,0.0,0.0,0.0,0.0
2011-01-09 18:30:00-07:00,2011,1,9,18,30,-8.8,0.0,0.0,0.0,0.0
2011-01-09 19:00:00-07:00,2011,1,9,19,0,-9.1,0.0,0.0,0.0,0.0
2011-01-09 19:30:00-07:00,2011,1,9,19,30,-9.3,0.0,0.0,0.0,0.0
2011-01-09 20:00:00-07:00,2011,1,9,20,0,-9.6,0.0,0.0,0.0,0.0
2011-01-09 20:30:00-07:00,2011,1,9,20,30,-9.7,0.0,0.0,0.0,0.0
2011-01-09 21:00:00-07:00,2011,1,9,21,0,-9.9,0.0,0.0,0.0,0.0
2011-01-09 21:30:00-07:00,2011,1,9,21,30,-10.1,0.0,0.0,0.0,0.0
2011-01-09 22:00:00-07:00,2011,1,9,22,0,-10.4,0.0,0.0,0.0,0.0
2011-01-09 22:30:00-07:00,2011,1,9,22,30,-10.6,0.0,0.0,0.0,0.0
2011-01-09 23:00:00-07:00,2011,1,9,23,0,-10.9,0.0,0.0,0.0,0.0
2011-01-09 23:30:00-07:00,2011,1,9,23,30,-11.1,0.0,0.0,0.0,0.0
2011-01-10 00:00:00-07:00,2011,1,10,0,0,-11.4,0.0,0.0,0.0,0.0
2011-01-10 00:30:00-07:00,2011,1,10,0,30,-11.6,0.0,0.0,0.0,0.0
2011-01-10 01:00:00-07:00,2011,1,10,1,0,-11.9,0.0,0.0,0.0,0.0
2011-01-10 01:30:00-07:00,2011,1,10,1,30,-12.2,0.0,0.0,0.0,0.0
2011-01-10 02:00:00-07:00,2011,1,10,2,0,-12.5,0.0,0.0,0.0,0.0
2011-01-10 02:30:00-07:00,2011,1,10,2,30,-12.9,0.0,0.0,0.0,0.0
2011-01-10 03:00:00-07:00,2011,1,10,3,0,-13.2,0.0,0.0,0.0,0.0
2011-01-10 03:30:00-07:00,2011,1,10,3,30,-13.5,0.0,0.0,0.0,0.0
2011-01-10 04:00:00-07:00,2011,1,10,4,0,-13.8,0.0,0.0,0.0,0.0
2011-01-10 04:30:00-07:00,2011,1,10,4,30,-14.1,0.0,0.0,0.0,0.0
2011-01-10 05:00:00-07:00,2011,1,10,5,0,-14.4,0.0,0.0,0.0,0.0
2011-01-10 05:30:00-07:00,2011,1,10,5,30,-14.5,0.0,0.0,0.0,0.0
2011-01-10 06:00:00-07:00,2011,1,10,6,0,-14.6,0.0,0.0,0.0,0.0
2011-01-10 06:30:00-07:00,2011,1,10,6,30,-14.7,0.0,0.0,0.0,0.0
2011-01-10 07:00:00-07:00,2011,1,10,7,0,-14.7,0.0,0.0,0.0,0.0
2011-01-10 07:30:00-07:00,2011,1,10,7,30,-14.4,0.0,0.0,0.0,0.0
2011-01-10 08:00:00-07:00,2011,1,10,8,0,-14.1,56.0,82.0,509.0,32.0
2011-01-10 08:30:00-07:00,2011,1,10,8,30,-13.2,168.0,168.0,686.0,47.0
2011-01-10 09:00:00-07:00,2011,1,10,9,0,-12.3,256.0,256.0,806.0,56.0
2011-01-10 09:30:00-07:00,2011,1,10,9,30,-11.6,336.0,336.0,871.0,64.0
2011-01-10 10:00:00-07:00,2011,1,10,10,0,-11.0,407.0,407.0,925.0,68.0
2011-01-10 10:30:00-07:00,2011,1,10,10,30,-10.5,464.0,464.0,954.0,72.0
2011-01-10 11:00:00-07:00,2011,1,10,11,0,-10.0,509.0,509.0,981.0,73.0
2011-01-10 11:30:00-07:00,2011,1,10,11,30,-9.8,537.0,537.0,993.0,75.0
2011-01-10 12:00:00-07:00,2011,1,10,12,0,-9.6,549.0,549.0,997.0,76.0
2011-01-10 12:30:00-07:00,2011,1,10,12,30,-9.5,546.0,546.0,996.0,75.0
2011-01-10 13:00:00-07:00,2011,1,10,13,0,-9.5,526.0,526.0,987.0,75.0
2011-01-10 13:30:00-07:00,2011,1,10,13,30,-9.5,491.0,491.0,972.0,72.0
2011-01-10 14:00:00-07:00,2011,1,10,14,0,-9.5,312.0,440.0,944.0,70.0
2011-01-10 14:30:00-07:00,2011,1,10,14,30,-9.7,377.0,377.0,910.0,64.0
2011-01-10 15:00:00-07:00,2011,1,10,15,0,-9.9,302.0,302.0,860.0,57.0
2011-01-10 15:30:00-07:00,2011,1,10,15,30,-10.5,219.0,219.0,783.0,48.0
2011-01-10 16:00:00-07:00,2011,1,10,16,0,-11.2,131.0,131.0,668.0,37.0
2011-01-10 16:30:00-07:00,2011,1,10,16,30,-11.2,49.0,49.0,448.0,21.0
2011-01-10 17:00:00-07:00,2011,1,10,17,0,-12.6,0.0,0.0,0.0,0.0
2011-01-10 17:30:00-07:00,2011,1,10,17,30,-13.1,0.0,0.0,0.0,0.0
2011-01-10 18:00:00-07:00,2011,1,10,18,0,-13.6,0.0,0.0,0.0,0.0
2011-01-10 18:30:00-07:00,2011,1,10,18,30,-14.0,0.0,0.0,0.0,0.0
2011-01-10 19:00:00-07:00,2011,1,10,19,0,-14.5,0.0,0.0,0.0,0.0
2011-01-10 19:30:00-07:00,2011,1,10,19,30,-14.9,0.0,0.0,0.0,0.0
2011-01-10 20:00:00-07:00,2011,1,10,20,0,-15.2,0.0,0.0,0.0,0.0
2011-01-10 20:30:00-07:00,2011,1,10,20,30,-15.4,0.0,0.0,0.0,0.0
2011-01-10 21:00:00-07:00,2011,1,10,21,0,-15.6,0.0,0.0,0.0,0.0
2011-01-10 21:30:00-07:00,2011,1,10,21,30,-15.8,0.0,0.0,0.0,0.0
2011-01-10 22:00:00-07:00,2011,1,10,22,0,-15.9,0.0,0.0,0.0,0.0
2011-01-10 22:30:00-07:00,2011,1,10,22,30,-16.0,0.0,0.0,0.0,0.0
2011-01-10 23:00:00-07:00,2011,1,10,23,0,-16.1,0.0,0.0,0.0,0.0
2011-01-10 23:30:00-07:00,2011,1,10,23,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 00:00:00-07:00,2011,1,11,0,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 00:30:00-07:00,2011,1,11,0,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 01:00:00-07:00,2011,1,11,1,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 01:30:00-07:00,2011,1,11,1,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 02:00:00-07:00,2011,1,11,2,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 02:30:00-07:00,2011,1,11,2,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 03:00:00-07:00,2011,1,11,3,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 03:30:00-07:00,2011,1,11,3,30,-16.3,0.0,0.0,0.0,0.0
2011-01-11 04:00:00-07:00,2011,1,11,4,0,-16.3,0.0,0.0,0.0,0.0
2011-01-11 04:30:00-07:00,2011,1,11,4,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 05:00:00-07:00,2011,1,11,5,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 05:30:00-07:00,2011,1,11,5,30,-16.2,0.0,0.0,0.0,0.0
2011-01-11 06:00:00-07:00,2011,1,11,6,0,-16.2,0.0,0.0,0.0,0.0
2011-01-11 06:30:00-07:00,2011,1,11,6,30,-16.1,0.0,0.0,0.0,0.0
2011-01-11 07:00:00-07:00,2011,1,11,7,0,-16.0,0.0,0.0,0.0,0.0
2011-01-11 07:30:00-07:00,2011,1,11,7,30,-14.7,0.0,0.0,0.0,0.0
2011-01-11 08:00:00-07:00,2011,1,11,8,0,-13.3,90.0,90.0,664.0,24.0
2011-01-11 08:30:00-07:00,2011,1,11,8,30,-11.7,179.0,179.0,815.0,34.0
2011-01-11 09:00:00-07:00,2011,1,11,9,0,-10.1,267.0,267.0,904.0,42.0
2011-01-11 09:30:00-07:00,2011,1,11,9,30,-9.0,348.0,348.0,961.0,47.0
2011-01-11 10:00:00-07:00,2011,1,11,10,0,-8.0,419.0,419.0,1001.0,51.0
2011-01-11 10:30:00-07:00,2011,1,11,10,30,-7.2,478.0,478.0,1027.0,54.0
2011-01-11 11:00:00-07:00,2011,1,11,11,0,-6.4,523.0,523.0,1039.0,60.0
2011-01-11 11:30:00-07:00,2011,1,11,11,30,-5.800000000000001,552.0,552.0,1049.0,62.0
2011-01-11 12:00:00-07:00,2011,1,11,12,0,-5.300000000000001,565.0,565.0,1055.0,62.0
2011-01-11 12:30:00-07:00,2011,1,11,12,30,-4.9,550.0,550.0,1031.0,61.0
2011-01-11 13:00:00-07:00,2011,1,11,13,0,-4.6000000000000005,531.0,531.0,1024.0,60.0
2011-01-11 13:30:00-07:00,2011,1,11,13,30,-4.6000000000000005,496.0,496.0,1011.0,58.0
2011-01-11 14:00:00-07:00,2011,1,11,14,0,-4.7,448.0,448.0,984.0,59.0
2011-01-11 14:30:00-07:00,2011,1,11,14,30,-5.300000000000001,385.0,385.0,952.0,55.0
2011-01-11 15:00:00-07:00,2011,1,11,15,0,-5.800000000000001,86.0,310.0,906.0,49.0
2011-01-11 15:30:00-07:00,2011,1,11,15,30,-7.2,50.0,227.0,837.0,42.0
2011-01-11 16:00:00-07:00,2011,1,11,16,0,-8.6,76.0,138.0,727.0,33.0
2011-01-11 16:30:00-07:00,2011,1,11,16,30,-8.6,37.0,54.0,525.0,20.0
2011-01-11 17:00:00-07:00,2011,1,11,17,0,-10.9,0.0,0.0,0.0,0.0
2011-01-11 17:30:00-07:00,2011,1,11,17,30,-11.6,0.0,0.0,0.0,0.0
2011-01-11 18:00:00-07:00,2011,1,11,18,0,-12.3,0.0,0.0,0.0,0.0
2011-01-11 18:30:00-07:00,2011,1,11,18,30,-12.9,0.0,0.0,0.0,0.0
2011-01-11 19:00:00-07:00,2011,1,11,19,0,-13.4,0.0,0.0,0.0,0.0
2011-01-11 19:30:00-07:00,2011,1,11,19,30,-13.7,0.0,0.0,0.0,0.0
2011-01-11 20:00:00-07:00,2011,1,11,20,0,-13.9,0.0,0.0,0.0,0.0
2011-01-11 20:30:00-07:00,2011,1,11,20,30,-14.0,0.0,0.0,0.0,0.0
2011-01-11 21:00:00-07:00,2011,1,11,21,0,-14.1,0.0,0.0,0.0,0.0
2011-01-11 21:30:00-07:00,2011,1,11,21,30,-14.1,0.0,0.0,0.0,0.0
2011-01-11 22:00:00-07:00,2011,1,11,22,0,-14.0,0.0,0.0,0.0,0.0
2011-01-11 22:30:00-07:00,2011,1,11,22,30,-14.0,0.0,0.0,0.0,0.0
2011-01-11 23:00:00-07:00,2011,1,11,23,0,-13.9,0.0,0.0,0.0,0.0
2011-01-11 23:30:00-07:00,2011,1,11,23,30,-13.8,0.0,0.0,0.0,0.0
2011-01-12 00:00:00-07:00,2011,1,12,0,0,-13.8,0.0,0.0,0.0,0.0
2011-01-12 00:30:00-07:00,2011,1,12,0,30,-13.7,0.0,0.0,0.0,0.0
2011-01-12 01:00:00-07:00,2011,1,12,1,0,-13.6,0.0,0.0,0.0,0.0
2011-01-12 01:30:00-07:00,2011,1,12,1,30,-13.5,0.0,0.0,0.0,0.0
2011-01-12 02:00:00-07:00,2011,1,12,2,0,-13.4,0.0,0.0,0.0,0.0
2011-01-12 02:30:00-07:00,2011,1,12,2,30,-13.2,0.0,0.0,0.0,0.0
2011-01-12 03:00:00-07:00,2011,1,12,3,0,-13.0,0.0,0.0,0.0,0.0
2011-01-12 03:30:00-07:00,2011,1,12,3,30,-12.6,0.0,0.0,0.0,0.0
2011-01-12 04:00:00-07:00,2011,1,12,4,0,-12.2,0.0,0.0,0.0,0.0
2011-01-12 04:30:00-07:00,2011,1,12,4,30,-12.0,0.0,0.0,0.0,0.0
2011-01-12 05:00:00-07:00,2011,1,12,5,0,-11.7,0.0,0.0,0.0,0.0
2011-01-12 05:30:00-07:00,2011,1,12,5,30,-11.6,0.0,0.0,0.0,0.0
2011-01-12 06:00:00-07:00,2011,1,12,6,0,-11.4,0.0,0.0,0.0,0.0
2011-01-12 06:30:00-07:00,2011,1,12,6,30,-11.1,0.0,0.0,0.0,0.0
2011-01-12 07:00:00-07:00,2011,1,12,7,0,-10.8,0.0,0.0,0.0,0.0
2011-01-12 07:30:00-07:00,2011,1,12,7,30,-9.4,3.0,16.0,308.0,11.0
2011-01-12 08:00:00-07:00,2011,1,12,8,0,-8.0,31.0,84.0,593.0,25.0
2011-01-12 08:30:00-07:00,2011,1,12,8,30,-6.1000000000000005,98.0,168.0,747.0,35.0
2011-01-12 09:00:00-07:00,2011,1,12,9,0,-4.2,141.0,252.0,838.0,42.0
2011-01-12 09:30:00-07:00,2011,1,12,9,30,-2.4000000000000004,168.0,330.0,896.0,48.0
2011-01-12 10:00:00-07:00,2011,1,12,10,0,-0.7000000000000001,100.0,398.0,935.0,52.0
2011-01-12 10:30:00-07:00,2011,1,12,10,30,0.8,169.0,454.0,961.0,56.0
2011-01-12 11:00:00-07:00,2011,1,12,11,0,2.2,342.0,497.0,977.0,59.0
2011-01-12 11:30:00-07:00,2011,1,12,11,30,3.0,521.0,521.0,980.0,61.0
2011-01-12 12:00:00-07:00,2011,1,12,12,0,3.7,534.0,534.0,985.0,62.0
2011-01-12 12:30:00-07:00,2011,1,12,12,30,4.0,531.0,531.0,983.0,61.0
2011-01-12 13:00:00-07:00,2011,1,12,13,0,4.4,512.0,512.0,975.0,61.0
2011-01-12 13:30:00-07:00,2011,1,12,13,30,4.2,479.0,479.0,962.0,59.0
2011-01-12 14:00:00-07:00,2011,1,12,14,0,4.1000000000000005,431.0,431.0,939.0,57.0
2011-01-12 14:30:00-07:00,2011,1,12,14,30,3.3000000000000003,370.0,370.0,907.0,53.0
2011-01-12 15:00:00-07:00,2011,1,12,15,0,2.5,135.0,298.0,861.0,48.0
2011-01-12 15:30:00-07:00,2011,1,12,15,30,1.1,37.0,218.0,790.0,41.0
